ticker,body,key_segments,nlp_text
TSLA,$TSLA Who would&#39;ve guessed #NHTSA conveniently makes another bearish headline on Friday Expiration- the headlines and the announcements do absolutely nothing to the company but the stock usually drops by 5% every single time.,Who would ve guessed conveniently makes another bearish headline on Friday Expiration the headlines and the announcements do absolutely nothing to the company but the stock usually drops by 5 every single time.,Who would ve guessed conveniently makes another bearish headline on Friday Expiration the headlines and the announcements do absolutely nothing to the company but the stock usually drops by 5 every single time.
TSLA,$TSLA,,
TSLA,The setup feels familiar… $BYND short interest climbing 📈 Retail uniting 💎🦍 We saw it with $GME and $TSLA — and we know how it ends 🚀.,The setup feels familiar short interest climbing Retail uniting We saw it with and and we know how it ends .,The setup feels familiar short interest climbing Retail uniting We saw it with and and we know how it ends .
TSLA,$TSLA doesn&#39;t matter he&quot;s comm&quot;n 4ya &gt;&gt;NEWS IN WINGS&lt;&lt;🥸👑⚖️🪽 WE SAY AGAIN LOAD!,doesn t matter he quot s comm quot n 4ya gt gt NEWS IN WINGS lt lt WE SAY AGAIN LOAD!,doesn t matter he quot s comm quot n 4ya gt gt NEWS IN WINGS lt lt WE SAY AGAIN LOAD!
TSLA,$TSLA,,
TSLA,$TSLA I don’t even care if this doesn’t go as low as you predict because just predicting and getting this far down on $TSLA on a super bullish qqq day is simply amazing! People need to follow EE MA!,I don t even care if this doesn t go as low as you predict because just predicting and getting this far down on on a super bullish qqq day is simply amazing!,I don t even care if this doesn t go as low as you predict because just predicting and getting this far down on on a super bullish qqq day is simply amazing!
TSLA,$TSLA,,
TSLA,$TSLA bulls can’t be mad they tanking slow have all kids of opportunity to close 🤷‍♂️😂,bulls can t be mad they tanking slow have all kids of opportunity to close,bulls can t be mad they tanking slow have all kids of opportunity to close
TSLA,"They tried to bury $BYND, but forgot we plant seeds 🌱💎 $TSLA, $MSFT, $NVDA are safe plays — we’re here for history 🚀 The squeeze starts quietly.","They tried to bury , but forgot we plant seeds , , are safe plays we re here for history The squeeze starts quietly.","They tried to bury , but forgot we plant seeds , , are safe plays we re here for history The squeeze starts quietly."
TSLA,$TSLA Where is the ASK/Floor??   CPI inflation was a beat!!!!,Where is the ASK Floor??,Where is the ASK Floor??
TSLA,$TSLA Monday morning when it surpasses $451. Bank on it.,Monday morning when it surpasses .,Monday morning when it surpasses .
TSLA,$TSLA,,
TSLA,$TSLA YA THINK?!?!?!?!!?!?,,
TSLA,$TSLA glad I waited. When they drop it  30% I’ll hammer shares again. Knew they wouldn’t let it run. Long term east hold but we saw this coming. They burn options and swing traders. Its obvious.,,
TSLA,$TSLA Looks like it will keep dropping until EOD.,Looks like it will keep dropping until EOD.,Looks like it will keep dropping until EOD.
TSLA,$TSLA  we are at the mercy of money matters now,we are at the mercy of money matters now,we are at the mercy of money matters now
TSLA,$TSLA when will it stop bleeding?,when will it stop bleeding?,when will it stop bleeding?
TSLA,$TSLA this looks like it could be the big drop,this looks like it could be the big drop,this looks like it could be the big drop
TSLA,$TSLA the second Optimus is out to compare with everyone else&#39;s humanoids. This thing dies. They gonna drag feet,the second Optimus is out to compare with everyone else s humanoids.,the second Optimus is out to compare with everyone else s humanoids.
TSLA,$TSLA $415 ON DECK!!!!,,
TSLA,$TSLA 429$ incoming,,
TSLA,"$TSLA You could’ve sold above 448 when I alerted and bought back at 433 today if you wanted, hit Follow and subscribe to get my alerts on time and make money","You could ve sold above 448 when I alerted and bought back at 433 today if you wanted, hit Follow and subscribe to get my alerts on time and make money","You could ve sold above 448 when I alerted and bought back at 433 today if you wanted, hit Follow and subscribe to get my alerts on time and make money"
TSLA,"$TSLA i guess the short to 420 was a good bet, should have taken ol dudes advice","i guess the short to 420 was a good bet, should have taken ol dudes advice","i guess the short to 420 was a good bet, should have taken ol dudes advice"
TSLA,$TSLA,,
TSLA,$TSLA monday: 1929,,
TSLA,"$TSLA never in my life have I seen a quadruple head and shoulders, THIS IS ABOUT TO PLUMMET!!!!!!!!!!!!","never in my life have I seen a quadruple head and shoulders, THIS IS ABOUT TO PLUMMET!!!!!!!!!!!!","never in my life have I seen a quadruple head and shoulders, THIS IS ABOUT TO PLUMMET!!!!!!!!!!!!"
TSLA,$EOSE $TSLA $FLNC $SPWR Most of these lost jobs are in Red states. I wonder how many of these workers voted for trump. Learning the heard way that elections have consequences   https://pv-magazine-usa.com/2025/10/22/over-24-billion-in-u-s-clean-energy-investment-and-21000-jobs-lost-in-2025/,Most of these lost jobs are in Red states.,Most of these lost jobs are in Red states.
TSLA,$TSLA,,
TSLA,$TSLA,,
TSLA,"Every share matters 🧱💎 $BYND is building the next squeeze 🚀 While $TSLA and $NVDA drift, retail loads the rocket. Don’t blink — the launch is near 🌕.","Every share matters is building the next squeeze While and drift, retail loads the rocket.","Every share matters is building the next squeeze While and drift, retail loads the rocket."
TSLA,$TSLA BAHAHAAHA!!! ANOTHER!! YES ANOTHER LOW OF DAY!!!!!!!!!!!,,
TSLA,$TSLA I’d say yesterday was definitely exit liquidity 😂,I d say yesterday was definitely exit liquidity,I d say yesterday was definitely exit liquidity
TSLA,"$TSLA bulls still in denial yesterday was a massvie fake out, it was set up to dump. accept it.","bulls still in denial yesterday was a massvie fake out, it was set up to dump.","bulls still in denial yesterday was a massvie fake out, it was set up to dump."
TSLA,$TSLA markets green wtf,,
TSLA,$TSLA she wants lower,,
TSLA,$TSLA the cult is very sticky Elon has 20 or so kids and ten baby mamas.,the cult is very sticky Elon has 20 or so kids and ten baby mamas.,the cult is very sticky Elon has 20 or so kids and ten baby mamas.
TSLA,"$TSLA THE PATIENT IS DOA, TIME OF DEATH: 1:37PM","THE PATIENT IS DOA, TIME OF DEATH 1 37PM","THE PATIENT IS DOA, TIME OF DEATH 1 37PM"
TSLA,$TSLA,,
TSLA,$TSLA,,
TSLA,$TSLA is there a bottom 😬🧐😂,is there a bottom,is there a bottom
TSLA,$TSLA :/(,,
TSLA,$TSLA Ketamine. Daily. For Depression.,,
TSLA,$TSLA PIECE. OF. TRASH.,,
TSLA,$TSLA The bears are too greedy today!! That&#39;s a good sign!,The bears are too greedy today!!,The bears are too greedy today!!
TSLA,$TSLA Buying small here 434 area.  432 stop.  Will ad to position if downtrend breaks and we do what we did yesterday.,Buying small here 434 area.,Buying small here 434 area.
TSLA,$TSLA not a good look. back to pre ER price. and now positive news about Ford? is now in heavy negative gamma. maybe 430 for close,not a good look.,not a good look.
TSLA,"$TSLA  TSLA: Fundamentals Are Collapsing While Valuation Stays in Orbit Tesla&#39;s stock nears highs, but the reality is grim. EPS has plunged 50%, revenue growth has stalled, and its Forward P/E is an insane 164. This is a textbook institutional bubble setup.  Fundamentals are collapsing: revenue barely grew to $97B, EPS halved, and quarterly metrics are negative. The valuation is completely unjustified.  Technically, a major breakdown is looming. Key resistance is $400-$550. The critical support cluster is at $250. Once that breaks, a plunge to $150-$200 is likely.  While hype may cause short-term pumps, the fundamentals are in clear decline. This is no longer a growth story—it&#39;s a massive valuation risk. Extreme caution is warranted.","TSLA Fundamentals Are Collapsing While Valuation Stays in Orbit Tesla s stock nears highs, but the reality is grim.","TSLA Fundamentals Are Collapsing While Valuation Stays in Orbit Tesla s stock nears highs, but the reality is grim."
TSLA,$TSLA shock us again and go back to 450 haha,shock us again and go back to 450 haha,shock us again and go back to 450 haha
TSLA,$TSLA I am hoping for a nice comeback by the end of the day,I am hoping for a nice comeback by the end of the day,I am hoping for a nice comeback by the end of the day
TSLA,$TSLA literally worst performing stock today,literally worst performing stock today,literally worst performing stock today
TSLA,$TSLA That sentiment is 75% bullish on this site means two things. Either the cult is very sticky or this site&#39;s app manufactures sentiment,That sentiment is 75 bullish on this site means two things.,That sentiment is 75 bullish on this site means two things.
TSLA,$TSLA it was this price at the same time yesterday,it was this price at the same time yesterday,it was this price at the same time yesterday
TSLA,"$TSLA down 15, next day up 15, down 15 and next day up 15. This pos cycle...","down 15, next day up 15, down 15 and next day up 15.","down 15, next day up 15, down 15 and next day up 15."
TSLA,"$TSLA Bro, I&#39;m bearish on this stock too, but chill out.","Bro, I m bearish on this stock too, but chill out.","Bro, I m bearish on this stock too, but chill out."
TSLA,$TSLA money makers are playing with retail investors so they’re trying to scare bear and balls so they make money either way,money makers are playing with retail investors so they re trying to scare bear and balls so they make money either way,money makers are playing with retail investors so they re trying to scare bear and balls so they make money either way
TSLA,$TSLA THIS HAS SET 5 LOW OF DAY RECORDS TODAY. AND ONLY GOING LOWER. WHO BOUGHT YESTERDAY HAHAHAHA,THIS HAS SET 5 LOW OF DAY RECORDS TODAY.,THIS HAS SET 5 LOW OF DAY RECORDS TODAY.
TSLA,"$TSLA if it starts going up, it’s gonna be a parabolic","if it starts going up, it s gonna be a parabolic","if it starts going up, it s gonna be a parabolic"
TSLA,If you&#39;re in the $TSLA short shares trail your stop in the money dont let in go against you.... Nice fade,If you re in the short shares trail your stop in the money dont let in go against you....,If you re in the short shares trail your stop in the money dont let in go against you....
TSLA,$TSLA Haha! This isn&#39;t fast. You ain&#39;t seen fast yet!,,
TSLA,The market won&#39;t care about $NVDA destroying $TSLA&#39;s &quot;autonomy moat&quot; until it does.,The market won t care about destroying s quot autonomy moat quot until it does.,The market won t care about destroying s quot autonomy moat quot until it does.
TSLA,$TSLA Why are we dropping so fast to the ground? This makes no sense?,Why are we dropping so fast to the ground?,Why are we dropping so fast to the ground?
TSLA,$TSLA  NO bounce? where&#39;s the bounce? Are you all asleep ?,,
TSLA,"$TSLA STAIRCASE UP, ELEVATOR DOWN. WHAT A GARBAGE STINKY STONK.","STAIRCASE UP, ELEVATOR DOWN.","STAIRCASE UP, ELEVATOR DOWN."
TSLA,$TSLA moved my hedges down 3 times now now holding 435’s can’t imagine people still holding up there 😂😬,moved my hedges down 3 times now now holding 435 s can t imagine people still holding up there,moved my hedges down 3 times now now holding 435 s can t imagine people still holding up there
TSLA,"$TSLA it doesn’t make sense to be down three person for no reason except for pure market manipulation, but by the dip that’s what I’m doing","it doesn t make sense to be down three person for no reason except for pure market manipulation, but by the dip that s what I m doing","it doesn t make sense to be down three person for no reason except for pure market manipulation, but by the dip that s what I m doing"
TSLA,$TSLA NEW LOW OF DAY!!!!!,NEW LOW OF DAY!!!!!,NEW LOW OF DAY!!!!!
TSLA,$TSLA big short squeeze coming.  too much fudi,big short squeeze coming.,big short squeeze coming.
TSLA,$TSLA holy crap doesn’t stop bleeding,holy crap doesn t stop bleeding,holy crap doesn t stop bleeding
TSLA,$TSLA shorts are very happy like flies,shorts are very happy like flies,shorts are very happy like flies
TSLA,"$TSLA  TSLA earnings thoughts TSLA will open flat, killing option premium. Closing all earnings put sales and CCs immediately. Ready to dump more by late NOV. Fire sale mode.","TSLA earnings thoughts TSLA will open flat, killing option premium.","TSLA earnings thoughts TSLA will open flat, killing option premium."
TSLA,$TSLA Indexes feeling really toppy here.,Indexes feeling really toppy here.,Indexes feeling really toppy here.
TSLA,"$TSLA you got short now ,  bully bad ass billy 🤌","you got short now , bully bad ass billy","you got short now , bully bad ass billy"
TSLA,$TSLA fucked,,
TSLA,$TSLA,,
TSLA,$TSLA  i lied,,
TSLA,$TSLA any hope for a close above $440?,any hope for a close above ?,any hope for a close above ?
TSLA,Shorts think $BYND will fold 📉 But the crowd’s awake again 💎🔥 This isn’t $TSLA or $AMZN — this is retail vs Wall Street 2.0 🚀 Hold the line.,Shorts think will fold But the crowd s awake again This isn t or this is retail vs Wall Street 2.0 Hold the line.,Shorts think will fold But the crowd s awake again This isn t or this is retail vs Wall Street 2.0 Hold the line.
TSLA,$TSLA   @eematrading     decline accelerating!,,
TSLA,Nice scam $TSLA give it all back after pressing shorts non stop yesterday,Nice scam give it all back after pressing shorts non stop yesterday,Nice scam give it all back after pressing shorts non stop yesterday
